gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000001904,3,1728418418182215200,0.038656,0.039168,0.481536,19.681024,88.96512,110.236416,337.8048,360.878592
0000002503,3,1728418418296768000,0.048128,0.049408,0.57472,17.479168,87.172096,108.643328,322.73536,345.504
0000000706,3,1728418418452139000,0.035584,0.04096,0.571904,18.811648,90.825472,112.40448,327.319296,350.529792
0000000107,3,1728418418943380200,0.047872,0.04864,0.7232,15.831808,80.229632,101.306112,316.17536,339.359744
0000001305,3,1728418419120339000,0.042496,0.043776,0.633344,17.191168,83.60576,104.872192,324.790272,347.653888
0000004400,3,1728418424322963700,0.093696,0.093952,0.54784,19.187456,103.87328,125.603584,347.589376,377.417216
0000003202,3,1728418425735502300,0.0448,0.045824,0.57216,20.08576,91.619328,112.93568,334.320896,357.315072
0000002603,3,1728418425812017400,0.044032,0.045056,0.612608,17.114624,85.646848,108.927488,326.57024,349.249024
0000003801,3,1728418425939522600,0.038912,0.039936,0.470528,16.707584,90.062848,111.411456,330.287104,352.921856
0000000806,3,1728418427177910500,0.049408,0.050688,0.704768,19.606016,85.935616,107.391488,317.362944,339.883264
0000000207,3,1728418427300584200,0.0448,0.045824,0.6272,16.082176,78.950912,100.309504,332.459776,355.34976
0000001405,3,1728418427497015300,0.056576,0.0576,0.513792,13.717248,96.071936,119.11936,343.766016,366.597632
0000002004,3,1728418427509525000,0.06656,0.067584,0.741376,27.612928,112.108544,133.385728,350.896384,373.591552
0000004500,3,1728418432363258000,0.116992,0.118272,0.488448,17.966848,95.038464,116.422144,338.747392,362.930176
0000002703,3,1728418434025889300,0.047872,0.049152,0.62848,19.531008,92.170496,113.37856,330.709504,353.795328
0000003302,3,1728418434164348700,0.047616,0.048896,0.5504,18.2528,88.20224,109.507584,326.271488,349.30816
0000003901,3,1728418434346268200,0.06912,0.070144,0.520192,16.941824,88.884224,110.393856,328.366592,351.240448
0000002104,3,1728418435629970400,0.050688,0.051712,0.534272,19.021056,88.532224,110.131968,326.861056,349.880832
0000001505,3,1728418436081437000,0.038144,0.038912,0.544768,19.02848,84.342272,105.686016,322.98752,345.8176
0000000307,3,1728418436170428400,0.051712,0.052736,0.617984,16.223232,80.06784,101.345536,320.516608,343.315456
0000000906,3,1728418436675903000,0.045312,0.046336,0.525824,16.607232,81.255936,102.504704,321.98272,344.99328
0000004600,3,1728418440701683000,0.133376,0.1344,0.752384,18.6176,94.691328,121.623296,337.516288,362.689536
0000003402,3,1728418442017446100,0.05504,0.055808,0.770816,21.79712,94.171904,115.406848,335.8528,358.820608
0000002803,3,1728418442154804700,0.047104,0.048384,0.542976,16.23808,91.567872,113.030656,328.665344,352.013312
